ticker,exchange,assetType,priceCurrency,startDate,endDate
WEBK,NASDAQ,Stock,USD,1/26/12,5/29/20
REGI,NASDAQ,Stock,USD,1/19/12,8/11/20
PBCP,NASDAQ,Stock,USD,12/30/11,1/9/17
ZNGA,NASDAQ,Stock,USD,12/16/11,8/11/20
MCEP,NASDAQ,Stock,USD,12/15/11,8/11/20
JIVE,NASDAQ,Stock,USD,12/13/11,6/13/17
MEMP,NASDAQ,Stock,USD,12/9/11,8/28/17
TRIP,NASDAQ,Stock,USD,12/7/11,8/11/20
IMI,NASDAQ,Stock,USD,11/18/11,9/20/19
ANGI,NASDAQ,Stock,USD,11/17/11,8/11/20
CNDO,NASDAQ,Stock,USD,11/17/11,4/27/15
FBIO,NASDAQ,Stock,USD,11/17/11,8/11/20
MFRM,NASDAQ,Stock,USD,11/17/11,9/19/16
CLVS,NASDAQ,Stock,USD,11/16/11,8/11/20
LUMO,NASDAQ,Stock,USD,11/11/11,8/11/20
BCONQ,NASDAQ,Stock,USD,11/10/11,7/19/16
IMPV,NASDAQ,Stock,USD,11/9/11,1/10/19
GRPN,NASDAQ,Stock,USD,11/4/11,8/11/20
LMOS,NASDAQ,Stock,USD,10/31/11,11/17/17
ZLTQ,NASDAQ,Stock,USD,10/19/11,5/1/17
NVFY,NASDAQ,Stock,USD,10/17/11,8/11/20
ASBB,NASDAQ,Stock,USD,10/12/11,9/29/17
BLMT,NASDAQ,Stock,USD,10/5/11,3/29/19
ORIG,NASDAQ,Stock,USD,9/19/11,12/4/18
PBSK,NASDAQ,Stock,USD,9/14/11,12/10/18
WATG,NASDAQ,Stock,USD,9/13/11,11/15/12
CSRE,NASDAQ,Stock,USD,9/12/11,8/12/15
ARCP,NASDAQ,Stock,USD,9/9/11,7/30/15
LIQT,NASDAQ,Stock,USD,8/31/11,8/11/20
CARB,NASDAQ,Stock,USD,8/11/11,1/10/20
NLCI,NASDAQ,Stock,USD,8/9/11,8/29/11
PLMT,NASDAQ,Stock,USD,8/8/11,8/31/15
SAEX,NASDAQ,Stock,USD,8/8/11,8/11/20
JGBO,NASDAQ,Stock,USD,8/4/11,7/1/13
MTGE,NASDAQ,Stock,USD,8/4/11,9/7/18
PME,NASDAQ,Stock,USD,8/2/11,8/11/20
CHEF,NASDAQ,Stock,USD,7/28/11,8/11/20
HZNP,NASDAQ,Stock,USD,7/28/11,8/11/20
UCAP,NASDAQ,Stock,USD,7/28/11,10/1/15
BLRX,NASDAQ,Stock,USD,7/27/11,8/11/20
DNKN,NASDAQ,Stock,USD,7/27/11,8/11/20
TNGO,NASDAQ,Stock,USD,7/27/11,7/21/17
FRAN,NASDAQ,Stock,USD,7/22/11,8/11/20
ZG,NASDAQ,Stock,USD,7/20/11,8/11/20
SKUL,NASDAQ,Stock,USD,7/19/11,10/4/16
INPX,NASDAQ,Stock,USD,7/14/11,8/11/20
IROQ,NASDAQ,Stock,USD,7/8/11,8/11/20
SIBC,NASDAQ,Stock,USD,7/8/11,11/30/15
CHBT,NASDAQ,Stock,USD,7/5/11,11/12/13
FBNK,NASDAQ,Stock,USD,6/30/11,10/1/18
CKXE,NASDAQ,Stock,USD,6/21/11,7/8/11
FDUS,NASDAQ,Stock,USD,6/21/11,8/11/20
GEENQ,NASDAQ,Stock,USD,6/17/11,8/11/20
RMGN,NASDAQ,Stock,USD,6/17/11,9/28/18
AMCX,NASDAQ,Stock,USD,6/16/11,8/11/20
CCLP,NASDAQ,Stock,USD,6/15/11,8/11/20
IZEA,NASDAQ,Stock,USD,6/14/11,8/11/20
SDTHQ,NASDAQ,Stock,USD,6/10/11,10/17/12
PACQ,NASDAQ,Stock,USD,6/8/11,8/11/20
GRFS,NASDAQ,Stock,USD,6/2/11,8/11/20
TIGO,NASDAQ,Stock,USD,5/31/11,8/11/20
SZYM,NASDAQ,Stock,USD,5/27/11,5/10/16
YNDX,NASDAQ,Stock,USD,5/24/11,8/11/20
COCP,NASDAQ,Stock,USD,5/19/11,8/11/20
DATE,NASDAQ,Stock,USD,5/10/11,5/16/16
ACST,NASDAQ,Stock,USD,5/6/11,8/11/20
RPXC,NASDAQ,Stock,USD,5/4/11,6/20/18
WIFI,NASDAQ,Stock,USD,5/4/11,8/11/20
FRNK,NASDAQ,Stock,USD,4/28/11,1/12/15
SSSS,NASDAQ,Stock,USD,4/28/11,8/11/20
SVVC,NASDAQ,Stock,USD,4/28/11,8/11/20
VNET,NASDAQ,Stock,USD,4/21/11,8/11/20
SGNT,NASDAQ,Stock,USD,4/19/11,8/30/16
AMIEQ,NASDAQ,Stock,USD,4/13/11,4/1/16
WSTE,NASDAQ,Stock,USD,4/13/11,2/25/13
GMLP,NASDAQ,Stock,USD,4/8/11,8/11/20
GNMX,NASDAQ,Stock,USD,4/8/11,2/3/20
PFLT,NASDAQ,Stock,USD,4/8/11,8/11/20
RLJE,NASDAQ,Stock,USD,4/8/11,10/31/18
OCRX,NASDAQ,Stock,USD,4/4/11,12/11/17
GCVRZ,NASDAQ,Stock,USD,3/31/11,3/4/20
ONCS,NASDAQ,Stock,USD,3/31/11,8/11/20
SWTX,NASDAQ,Stock,USD,3/30/11,12/16/11
PACQU,NASDAQ,Stock,USD,3/25/11,8/11/20
SREV,NASDAQ,Stock,USD,3/25/11,8/11/20
CSOD,NASDAQ,Stock,USD,3/17/11,8/11/20
PBIX,NASDAQ,Stock,USD,3/10/11,4/16/18
MRDN,NASDAQ,Stock,USD,3/1/11,4/30/18
SUNS,NASDAQ,Stock,USD,2/25/11,8/11/20
ACRX,NASDAQ,Stock,USD,2/11/11,8/11/20
FLDM,NASDAQ,Stock,USD,2/10/11,8/11/20
PCOM,NASDAQ,Stock,USD,2/10/11,8/11/20
GEVO,NASDAQ,Stock,USD,2/9/11,8/11/20
WTFCW,NASDAQ,Stock,USD,2/9/11,12/14/18
ECYT,NASDAQ,Stock,USD,2/4/11,12/21/18
PCRX,NASDAQ,Stock,USD,2/3/11,8/11/20
BPFHW,NASDAQ,Stock,USD,2/2/11,11/19/18
ASFN,NASDAQ,Stock,USD,1/31/11,10/17/13
ANCB,NASDAQ,Stock,USD,1/26/11,11/15/18
HCOM,NASDAQ,Stock,USD,1/26/11,7/2/18
FRP,NASDAQ,Stock,USD,1/25/11,7/11/17
WBKC,NASDAQ,Stock,USD,1/20/11,10/17/17
OFED,NASDAQ,Stock,USD,1/14/11,8/11/20
PSHG,NASDAQ,Stock,USD,1/3/11,8/11/20
BKEP,NASDAQ,Stock,USD,12/31/10,8/11/20
NHWK,NASDAQ,Stock,USD,12/22/10,1/3/11
OSN,NASDAQ,Stock,USD,12/21/10,8/11/20
ASMB,NASDAQ,Stock,USD,12/17/10,8/11/20
QADA,NASDAQ,Stock,USD,12/16/10,8/11/20
RNET,NASDAQ,Stock,USD,12/15/10,8/11/20
CPGI,NASDAQ,Stock,USD,12/10/10,9/15/15
LEDS,NASDAQ,Stock,USD,12/9/10,8/11/20
MOBI,NASDAQ,Stock,USD,12/9/10,11/17/16
BONA,NASDAQ,Stock,USD,12/8/10,4/11/16
ZGNX,NASDAQ,Stock,USD,11/23/10,8/11/20
LPLA,NASDAQ,Stock,USD,11/18/10,8/11/20
CASA1,NASDAQ,Stock,USD,11/16/10,5/6/14
MSGI,NASDAQ,Stock,USD,11/16/10,3/3/16
OSTE,NASDAQ,Stock,USD,11/16/10,12/3/10
PGLC,NASDAQ,Stock,USD,11/15/10,4/3/19
RDA,NASDAQ,Stock,USD,11/10/10,7/18/14
SUNH,NASDAQ,Stock,USD,11/8/10,12/20/12
TRCH,NASDAQ,Stock,USD,11/8/10,8/11/20
TFM,NASDAQ,Stock,USD,11/4/10,4/28/16
SODA,NASDAQ,Stock,USD,11/3/10,12/4/18
SPBC,NASDAQ,Stock,USD,11/1/10,10/15/14
HRZN,NASDAQ,Stock,USD,10/29/10,8/11/20
NVIV,NASDAQ,Stock,USD,10/29/10,8/11/20
CVNSQ,NASDAQ,Stock,USD,10/27/10,10/1/15
PACB,NASDAQ,Stock,USD,10/27/10,8/11/20
AEGR,NASDAQ,Stock,USD,10/21/10,12/7/16
BBRG,NASDAQ,Stock,USD,10/21/10,5/25/18
VRA,NASDAQ,Stock,USD,10/21/10,8/11/20
AYA,NASDAQ,Stock,USD,10/15/10,9/18/17
BODY,NASDAQ,Stock,USD,10/15/10,9/22/16
IOVA,NASDAQ,Stock,USD,10/15/10,8/11/20
LBIO,NASDAQ,Stock,USD,10/15/10,6/27/17
TIPT,NASDAQ,Stock,USD,10/15/10,8/11/20
TSG,NASDAQ,Stock,USD,10/15/10,5/5/20
USCR,NASDAQ,Stock,USD,10/15/10,8/11/20
STND,NASDAQ,Stock,USD,10/7/10,8/11/20
CELGZ,NASDAQ,Stock,USD,10/6/10,11/29/19
HEAR,NASDAQ,Stock,USD,10/5/10,8/11/20
VC,NASDAQ,Stock,USD,10/5/10,8/11/20
KEYW,NASDAQ,Stock,USD,10/1/10,6/12/19
AMRS,NASDAQ,Stock,USD,9/28/10,8/11/20
SQI,NASDAQ,Stock,USD,9/23/10,7/29/16
SGLB,NASDAQ,Stock,USD,9/20/10,8/11/20
FULL,NASDAQ,Stock,USD,9/1/10,11/11/16
KEYN,NASDAQ,Stock,USD,8/30/10,10/17/13
GEOW,NASDAQ,Stock,USD,8/12/10,8/29/11
MMYT,NASDAQ,Stock,USD,8/12/10,8/11/20
RP,NASDAQ,Stock,USD,8/12/10,8/11/20
MOKO,NASDAQ,Stock,USD,8/11/10,8/28/17
NXPI,NASDAQ,Stock,USD,8/6/10,8/11/20
PATH,NASDAQ,Stock,USD,8/6/10,3/3/14
ACMP,NASDAQ,Stock,USD,7/29/10,2/2/15
MCP,NASDAQ,Stock,USD,7/29/10,6/24/15
FSNMQ,NASDAQ,Stock,USD,7/28/10,3/27/14
BIQI,NASDAQ,Stock,USD,7/20/10,8/8/19
QLIK,NASDAQ,Stock,USD,7/15/10,8/23/16
SMT,NASDAQ,Stock,USD,7/15/10,9/19/16
PEOP,NASDAQ,Stock,USD,7/6/10,2/20/15
PACT,NASDAQ,Stock,USD,6/30/10,4/2/14
TSLA,NASDAQ,Stock,USD,6/29/10,8/11/20
FXCB,NASDAQ,Stock,USD,6/28/10,7/8/16
OAS,NASDAQ,Stock,USD,6/17/10,8/11/20
BSFT,NASDAQ,Stock,USD,6/16/10,2/2/18
SANW,NASDAQ,Stock,USD,6/14/10,8/11/20
SRSC,NASDAQ,Stock,USD,6/9/10,8/28/17
MGRP,NASDAQ,Stock,USD,6/8/10,6/26/12
OSIP,NASDAQ,Stock,USD,6/8/10,6/25/10
FFBCW,NASDAQ,Stock,USD,6/3/10,12/24/18
RHIEQ,NASDAQ,Stock,USD,6/1/10,4/4/11
GNMK,NASDAQ,Stock,USD,5/28/10,8/11/20
DSKX,NASDAQ,Stock,USD,5/20/10,6/12/19
ZIONW,NASDAQ,Stock,USD,5/20/10,5/22/20
RLOC,NASDAQ,Stock,USD,5/19/10,8/10/16
KONE,NASDAQ,Stock,USD,5/14/10,9/12/18
NOR,NASDAQ,Stock,USD,5/14/10,11/25/15
TNAV,NASDAQ,Stock,USD,5/13/10,8/11/20
CHRM,NASDAQ,Stock,USD,5/5/10,10/2/14
TPCG,NASDAQ,Stock,USD,5/4/10,12/20/12
MYOS,NASDAQ,Stock,USD,5/3/10,8/11/20
EVSI,NASDAQ,Stock,USD,4/30/10,8/11/20
AOSL,NASDAQ,Stock,USD,4/29/10,8/11/20
MEDS,NASDAQ,Stock,USD,4/27/10,8/11/20
ALIM,NASDAQ,Stock,USD,4/22/10,8/11/20
CDXS,NASDAQ,Stock,USD,4/22/10,8/11/20
FCRD,NASDAQ,Stock,USD,4/22/10,8/11/20
LLIT,NASDAQ,Stock,USD,4/22/10,8/11/20
MITL,NASDAQ,Stock,USD,4/22/10,11/30/18
SPSC,NASDAQ,Stock,USD,4/22/10,8/11/20
GBDC,NASDAQ,Stock,USD,4/15/10,8/11/20
BUR,NASDAQ,Stock,USD,4/5/10,4/26/18
BWFG,NASDAQ,Stock,USD,4/5/10,8/11/20
VUZI,NASDAQ,Stock,USD,4/5/10,8/11/20
KTII,NASDAQ,Stock,USD,4/1/10,4/19/10
MERU,NASDAQ,Stock,USD,3/31/10,7/7/15
SSNC,NASDAQ,Stock,USD,3/31/10,8/11/20
TRXI,NASDAQ,Stock,USD,3/30/10,7/15/13
WEST,NASDAQ,Stock,USD,3/30/10,2/20/18
HTHT,NASDAQ,Stock,USD,3/26/10,8/11/20
REMY,NASDAQ,Stock,USD,3/26/10,11/11/15
VFF,NASDAQ,Stock,USD,3/25/10,8/11/20
FIBK,NASDAQ,Stock,USD,3/24/10,8/11/20
FNGN,NASDAQ,Stock,USD,3/16/10,7/20/18
AWBCQ,NASDAQ,Stock,USD,3/15/10,10/8/13
AVEO,NASDAQ,Stock,USD,3/12/10,8/11/20
TCBIW,NASDAQ,Stock,USD,3/12/10,1/16/19
SBNYW,NASDAQ,Stock,USD,3/11/10,12/12/18
PFIE,NASDAQ,Stock,USD,3/10/10,8/11/20
WAFDW,NASDAQ,Stock,USD,3/10/10,11/14/18
UNIS,NASDAQ,Stock,USD,2/16/10,4/20/17
QNST,NASDAQ,Stock,USD,2/11/10,8/11/20
VPCO,NASDAQ,Stock,USD,2/10/10,2/16/16
SLRC,NASDAQ,Stock,USD,2/9/10,8/11/20
ALDA,NASDAQ,Stock,USD,2/8/10,8/11/20
IRWD,NASDAQ,Stock,USD,2/3/10,8/11/20
IPII,NASDAQ,Stock,USD,1/27/10,10/23/12
HRZB,NASDAQ,Stock,USD,1/21/10,1/28/14
OABC,NASDAQ,Stock,USD,1/21/10,12/17/14
AFCB,NASDAQ,Stock,USD,1/7/10,9/28/18
CHTR,NASDAQ,Stock,USD,1/5/10,8/11/20
QRHC,NASDAQ,Stock,USD,1/5/10,8/11/20
ALGI,NASDAQ,Stock,USD,1/4/10,6/26/19
ALTUQ,NASDAQ,Stock,USD,1/4/10,8/30/13
MDTL,NASDAQ,Stock,USD,1/4/10,2/25/13
PGICQ,NASDAQ,Stock,USD,1/4/10,4/1/16
TXCOQ,NASDAQ,Stock,USD,1/4/10,2/11/10
STBZ,NASDAQ,Stock,USD,12/23/09,12/31/18
WWAY,NASDAQ,Stock,USD,12/21/09,2/12/13
NAKD,NASDAQ,Stock,USD,12/16/09,8/11/20
FTLK,NASDAQ,Stock,USD,12/15/09,9/13/11
ABCD,NASDAQ,Stock,USD,12/9/09,12/18/18
FTNT,NASDAQ,Stock,USD,11/18/09,8/11/20
RUE,NASDAQ,Stock,USD,11/13/09,10/18/13
ACOM,NASDAQ,Stock,USD,11/5/09,1/14/13
ROIC,NASDAQ,Stock,USD,11/3/09,8/11/20
ADUS,NASDAQ,Stock,USD,10/28/09,8/11/20
AGAM,NASDAQ,Stock,USD,10/21/09,11/29/10
FCSC,NASDAQ,Stock,USD,10/21/09,12/13/19
OMER,NASDAQ,Stock,USD,10/8/09,8/11/20
VRSK,NASDAQ,Stock,USD,10/7/09,8/11/20
ECHO,NASDAQ,Stock,USD,10/2/09,8/11/20
YGYI,NASDAQ,Stock,USD,10/2/09,8/11/20
GAME,NASDAQ,Stock,USD,9/25/09,11/18/15
PMII,NASDAQ,Stock,USD,9/10/09,10/15/09
RIVE,NASDAQ,Stock,USD,9/4/09,8/11/20
CAGC,NASDAQ,Stock,USD,9/3/09,10/17/13
YONG,NASDAQ,Stock,USD,9/3/09,7/3/14
CNET,NASDAQ,Stock,USD,8/14/09,8/11/20
HAWKQ,NASDAQ,Stock,USD,8/14/09,10/15/12
CPIX,NASDAQ,Stock,USD,8/11/09,8/11/20
ASPS,NASDAQ,Stock,USD,8/6/09,8/11/20
AVGO,NASDAQ,Stock,USD,8/6/09,8/11/20
GSM,NASDAQ,Stock,USD,7/30/09,8/11/20
RCON,NASDAQ,Stock,USD,7/30/09,8/11/20
TBNK,NASDAQ,Stock,USD,7/13/09,8/11/20
LOGM,NASDAQ,Stock,USD,7/1/09,8/11/20
TMDI,NASDAQ,Stock,USD,6/26/09,8/11/20
MDSO,NASDAQ,Stock,USD,6/25/09,10/28/19
NATR,NASDAQ,Stock,USD,6/25/09,8/11/20
RSSS,NASDAQ,Stock,USD,6/16/09,8/11/20
OPI,NASDAQ,Stock,USD,6/4/09,8/11/20
GMAB,NASDAQ,Stock,USD,6/1/09,8/11/20
SWKH,NASDAQ,Stock,USD,6/1/09,8/11/20
OPEN,NASDAQ,Stock,USD,5/21/09,8/1/14
SGI,NASDAQ,Stock,USD,5/19/09,11/2/16
SPPRO,NASDAQ,Stock,USD,4/16/09,7/15/15
ZVO,NASDAQ,Stock,USD,4/15/09,8/11/20
EVOQ,NASDAQ,Stock,USD,4/7/09,10/16/14
CYOU,NASDAQ,Stock,USD,4/2/09,4/17/20
GIVN,NASDAQ,Stock,USD,2/20/09,3/7/14
NEPH,NASDAQ,Stock,USD,1/22/09,8/11/20
AVL,NASDAQ,Stock,USD,1/8/09,12/17/15
HBP,NASDAQ,Stock,USD,1/5/09,8/11/20
LLEN,NASDAQ,Stock,USD,1/5/09,3/1/19
VRTS,NASDAQ,Stock,USD,1/2/09,8/11/20
BLU,NASDAQ,Stock,USD,12/29/08,8/11/20
LOPE,NASDAQ,Stock,USD,11/20/08,8/11/20
PLPM,NASDAQ,Stock,USD,11/20/08,12/20/17
BAGR,NASDAQ,Stock,USD,11/19/08,11/6/15
BPOPM,NASDAQ,Stock,USD,11/19/08,8/11/20
SBX,NASDAQ,Stock,USD,11/6/08,2/7/13
CODA,NASDAQ,Stock,USD,10/22/08,8/11/20
HOLI,NASDAQ,Stock,USD,10/22/08,8/11/20
IKGH,NASDAQ,Stock,USD,10/17/08,4/26/17
NETE,NASDAQ,Stock,USD,10/17/08,8/11/20
FSFG,NASDAQ,Stock,USD,10/8/08,8/11/20
HBCP,NASDAQ,Stock,USD,10/8/08,8/11/20
CHSI,NASDAQ,Stock,USD,10/3/08,7/19/12
SPWRB,NASDAQ,Stock,USD,9/22/08,12/5/11
ASCMA,NASDAQ,Stock,USD,9/18/08,8/30/19
DISCK,NASDAQ,Stock,USD,9/18/08,8/11/20
HHT,NASDAQ,Stock,USD,9/11/08,8/11/20
CHUX,NASDAQ,Stock,USD,9/10/08,5/17/13
LINU,NASDAQ,Stock,USD,9/9/08,5/11/18
CPHC,NASDAQ,Stock,USD,9/8/08,8/11/20
MVBF,NASDAQ,Stock,USD,8/22/08,8/11/20
WPRT,NASDAQ,Stock,USD,8/15/08,8/11/20
MYRG,NASDAQ,Stock,USD,8/13/08,8/11/20
HSNI,NASDAQ,Stock,USD,8/12/08,1/2/18
ILG,NASDAQ,Stock,USD,8/12/08,8/31/18
TREE,NASDAQ,Stock,USD,8/12/08,8/11/20
PRIM,NASDAQ,Stock,USD,8/6/08,8/11/20
EVK,NASDAQ,Stock,USD,7/16/08,8/11/20
CDXC,NASDAQ,Stock,USD,7/15/08,8/11/20
VLYWW,NASDAQ,Stock,USD,7/11/08,11/9/18
ERII,NASDAQ,Stock,USD,7/2/08,8/11/20
NVDQ,NASDAQ,Stock,USD,6/25/08,9/11/17
ANY,NASDAQ,Stock,USD,6/24/08,8/11/20
DRWI,NASDAQ,Stock,USD,6/24/08,8/3/17
SELF,NASDAQ,Stock,USD,6/24/08,8/11/20
HPJ,NASDAQ,Stock,USD,6/19/08,10/31/19
FSC,NASDAQ,Stock,USD,6/12/08,10/17/17
OCSL,NASDAQ,Stock,USD,6/12/08,8/11/20
MLVF,NASDAQ,Stock,USD,5/21/08,8/11/20
PVTBP,NASDAQ,Stock,USD,5/21/08,8/28/17
SINO,NASDAQ,Stock,USD,5/21/08,8/11/20
CJJD,NASDAQ,Stock,USD,5/16/08,8/11/20
AGNC,NASDAQ,Stock,USD,5/15/08,8/11/20
BCSB,NASDAQ,Stock,USD,5/14/08,2/11/14
SURW,NASDAQ,Stock,USD,5/13/08,7/19/12
MHLD,NASDAQ,Stock,USD,5/6/08,8/11/20
HBANP,NASDAQ,Stock,USD,4/17/08,2/22/18
FUBC,NASDAQ,Stock,USD,4/10/08,10/31/14
SGOC,NASDAQ,Stock,USD,4/9/08,8/11/20
HGSH,NASDAQ,Stock,USD,3/24/08,8/11/20
IRDM,NASDAQ,Stock,USD,3/20/08,8/11/20
BEAT,NASDAQ,Stock,USD,3/19/08,8/11/20
BCDA,NASDAQ,Stock,USD,3/14/08,8/11/20
GALE,NASDAQ,Stock,USD,3/12/08,12/29/17
HCCI,NASDAQ,Stock,USD,3/12/08,8/11/20
GLBS,NASDAQ,Stock,USD,3/11/08,8/11/20
XPLR,NASDAQ,Stock,USD,3/7/08,8/13/18
EVGN,NASDAQ,Stock,USD,3/5/08,8/11/20
BPTH,NASDAQ,Stock,USD,3/4/08,8/11/20
XWES,NASDAQ,Stock,USD,1/30/08,1/5/15
AACG,NASDAQ,Stock,USD,1/29/08,8/11/20
CBPO,NASDAQ,Stock,USD,1/29/08,8/11/20
MOFG,NASDAQ,Stock,USD,1/29/08,8/11/20
IPCM,NASDAQ,Stock,USD,1/25/08,11/20/15
EBSB,NASDAQ,Stock,USD,1/23/08,8/11/20
SVLF,NASDAQ,Stock,USD,1/15/08,5/27/11
SFBC,NASDAQ,Stock,USD,1/9/08,8/11/20
DMAC,NASDAQ,Stock,USD,1/4/08,8/11/20
FDML,NASDAQ,Stock,USD,1/2/08,7/10/17
SATSV,NASDAQ,Stock,USD,1/2/08,8/11/20
CLNT,NASDAQ,Stock,USD,12/27/07,1/5/18
COGT,NASDAQ,Stock,USD,12/27/07,4/13/18
FLNT,NASDAQ,Stock,USD,12/27/07,8/11/20
HOGS,NASDAQ,Stock,USD,12/27/07,6/26/13
OESX,NASDAQ,Stock,USD,12/19/07,8/11/20
CCCL,NASDAQ,Stock,USD,12/17/07,8/11/20
MEMS,NASDAQ,Stock,USD,12/14/07,9/17/13
CATM,NASDAQ,Stock,USD,12/13/07,8/11/20
TITN,NASDAQ,Stock,USD,12/13/07,8/11/20
MDAS,NASDAQ,Stock,USD,12/12/07,1/28/16
STB,NASDAQ,Stock,USD,12/7/07,4/27/18
EDS,NASDAQ,Stock,USD,12/3/07,4/29/15
RBCN,NASDAQ,Stock,USD,11/16/07,8/11/20
ABII,NASDAQ,Stock,USD,11/15/07,10/25/10
ETRM,NASDAQ,Stock,USD,11/15/07,10/20/17
APEI,NASDAQ,Stock,USD,11/9/07,8/11/20
ENSG,NASDAQ,Stock,USD,11/9/07,8/11/20
NFBK,NASDAQ,Stock,USD,11/8/07,8/11/20
ANTE,NASDAQ,Stock,USD,11/7/07,8/11/20
UIHC,NASDAQ,Stock,USD,11/7/07,8/11/20
IQNT,NASDAQ,Stock,USD,11/2/07,7/10/17
BCOM,NASDAQ,Stock,USD,11/1/07,8/11/20
FANH,NASDAQ,Stock,USD,11/1/07,8/11/20
NSPH,NASDAQ,Stock,USD,11/1/07,7/1/16
SDBT,NASDAQ,Stock,USD,11/1/07,7/3/13
SHIP,NASDAQ,Stock,USD,10/26/07,8/11/20
FGXI,NASDAQ,Stock,USD,10/25/07,3/29/10
PALM,NASDAQ,Stock,USD,10/25/07,7/19/10
ULTA,NASDAQ,Stock,USD,10/25/07,8/11/20
CTCT,NASDAQ,Stock,USD,10/11/07,2/10/16
FFNW,NASDAQ,Stock,USD,10/10/07,8/11/20
PAYS,NASDAQ,Stock,USD,10/10/07,8/11/20
HBMD,NASDAQ,Stock,USD,10/9/07,8/11/20
HROW,NASDAQ,Stock,USD,9/28/07,8/11/20
CXDC,NASDAQ,Stock,USD,9/27/07,8/11/20
HMTA,NASDAQ,Stock,USD,9/26/07,3/29/19
ATHN,NASDAQ,Stock,USD,9/20/07,2/11/19
BHF1,NASDAQ,Stock,USD,9/11/07,12/29/15
KNDI,NASDAQ,Stock,USD,9/4/07,8/11/20
ZAGG,NASDAQ,Stock,USD,9/4/07,8/11/20
FSBC,NASDAQ,Stock,USD,8/31/07,5/1/20
NEPT,NASDAQ,Stock,USD,8/13/07,8/11/20
MELI,NASDAQ,Stock,USD,8/10/07,8/11/20
MASI,NASDAQ,Stock,USD,8/8/07,8/11/20
SYMX,NASDAQ,Stock,USD,8/8/07,12/1/17
VRTU,NASDAQ,Stock,USD,8/3/07,8/11/20
SCMP,NASDAQ,Stock,USD,8/2/07,2/13/18
LULU,NASDAQ,Stock,USD,7/27/07,8/11/20
PWRD,NASDAQ,Stock,USD,7/26/07,7/28/15
TKMR,NASDAQ,Stock,USD,7/26/07,7/31/15
REXX,NASDAQ,Stock,USD,7/25/07,5/21/18
TYPE,NASDAQ,Stock,USD,7/25/07,10/11/19
ESCRP,NASDAQ,Stock,USD,7/23/07,11/10/15
XPEL,NASDAQ,Stock,USD,7/18/07,8/11/20
BNCL,NASDAQ,Stock,USD,7/16/07,2/28/19
GNSM,NASDAQ,Stock,USD,7/13/07,10/25/07
VNLPY,NASDAQ,Stock,USD,7/13/07,11/7/18
LABC,NASDAQ,Stock,USD,7/10/07,9/23/15
SHOR,NASDAQ,Stock,USD,7/3/07,9/25/17
BLIN,NASDAQ,Stock,USD,6/29/07,8/11/20
BKCC,NASDAQ,Stock,USD,6/27/07,8/11/20
SCOR,NASDAQ,Stock,USD,6/27/07,8/11/20
SPRD,NASDAQ,Stock,USD,6/27/07,12/31/13
HFBL,NASDAQ,Stock,USD,6/20/07,8/11/20
MSBF,NASDAQ,Stock,USD,6/20/07,7/10/20
SPPRP,NASDAQ,Stock,USD,6/20/07,7/20/15
GRBK,NASDAQ,Stock,USD,6/14/07,8/11/20
ATHX,NASDAQ,Stock,USD,6/12/07,8/11/20
BAGL,NASDAQ,Stock,USD,6/8/07,11/6/14
FBRC,NASDAQ,Stock,USD,6/8/07,6/12/17
LLNW,NASDAQ,Stock,USD,6/8/07,8/11/20
INFN,NASDAQ,Stock,USD,6/7/07,8/11/20
RGDX,NASDAQ,Stock,USD,6/5/07,7/2/15
EXXI,NASDAQ,Stock,USD,6/1/07,3/20/18
JAZZ,NASDAQ,Stock,USD,6/1/07,8/11/20
EDAC,NASDAQ,Stock,USD,5/31/07,5/7/13
FOLD,NASDAQ,Stock,USD,5/31/07,8/11/20
CLNE,NASDAQ,Stock,USD,5/25/07,8/11/20
GLRE,NASDAQ,Stock,USD,5/24/07,8/11/20
IDEX,NASDAQ,Stock,USD,5/23/07,8/11/20
WCST,NASDAQ,Stock,USD,5/23/07,7/14/17
ENOC,NASDAQ,Stock,USD,5/18/07,8/8/17
TRS,NASDAQ,Stock,USD,5/18/07,8/11/20
TTGT,NASDAQ,Stock,USD,5/17/07,8/11/20
DGLY,NASDAQ,Stock,USD,5/16/07,8/11/20
PODD,NASDAQ,Stock,USD,5/15/07,8/11/20
ALBO,NASDAQ,Stock,USD,5/11/07,8/11/20
ANV,NASDAQ,Stock,USD,5/10/07,3/9/15
IBKR,NASDAQ,Stock,USD,5/4/07,8/11/20
CAVM,NASDAQ,Stock,USD,5/2/07,7/9/18
BDBD,NASDAQ,Stock,USD,5/1/07,1/19/16
NBSE,NASDAQ,Stock,USD,5/1/07,8/11/20
REED,NASDAQ,Stock,USD,5/1/07,8/11/20
SGBK,NASDAQ,Stock,USD,5/1/07,9/26/17
OREX,NASDAQ,Stock,USD,4/26/07,4/3/18
OPTT,NASDAQ,Stock,USD,4/25/07,8/11/20
TFSL,NASDAQ,Stock,USD,4/23/07,8/11/20
PNNT,NASDAQ,Stock,USD,4/19/07,8/11/20
TMUS,NASDAQ,Stock,USD,4/19/07,8/11/20
CMSB,NASDAQ,Stock,USD,4/4/07,5/6/15
ESSA,NASDAQ,Stock,USD,4/4/07,8/11/20
CPLP,NASDAQ,Stock,USD,3/30/07,8/11/20
GSIT,NASDAQ,Stock,USD,3/29/07,8/11/20
